Indicatif,HeureStart,HeureStop,TempsAttentePiste,TempsArretTotal
8126,32215,35500,1462,855
8127,32320,35619,1471,865
8124,32045,35738,1441,1047
8129,32428,35917,1608,915
8131,32711,36036,1467,972
8128,32372,36155,1477,1188
8132,33002,36274,1199,1102
8130,32700,36393,1282,1234
8134,33286,36512,1302,997
8136,33563,36631,1150,949
8133,33033,36810,1255,1323
8138,33858,36929,1306,805
8135,33385,37048,1153,1295
8137,33726,37167,1212,1020
8140,34144,37286,1228,952
8139,34068,37405,1188,1052
8142,34428,37524,1207,919
8143,34718,37643,1212,742
8141,34411,37822,1162,1076
8144,34734,37941,1183,814
8145,35008,38060,1240,852
8147,35290,38179,1154,773
8149,35580,38358,1183,639
8146,35090,38477,1283,907
8148,35429,38656,1213,869
8151,35856,38835,1377,650
8153,36135,38954,1337,521
8154,36393,39073,1361,370
8150,35762,39192,1340,892
8152,36120,39371,1277,761
8155,36494,39490,1376,567
8156,36661,39609,1388,612
8158,36919,39728,1241,597
8159,37177,39847,1208,493
8157,36881,39966,1272,625
8161,37448,40085,1086,585
8163,37708,40204,1096,449
8160,37270,40323,1214,651
8164,37976,40442,1076,443
8166,38237,40621,1168,250
8162,37642,40800,1306,637
8168,38498,40979,1174,398
8165,38027,41098,1288,570
8167,38409,41277,1295,435
8169,38764,41396,1394,277
8171,39026,41515,1208,326
8170,38803,41694,1339,360
8173,39283,41813,1289,272
8174,39543,41992,1360,120
8172,39180,42171,1535,277
8176,39813,42290,1268,247
8175,39564,42409,1378,284
8178,39971,42528,1360,231
8179,40125,42647,1222,340
8177,39956,42826,1342,352
8180,40276,42945,1346,371
8182,40419,43064,1228,466
8183,40562,43183,1255,423
8181,40338,43302,1259,530
8184,40708,43481,1309,494
8186,40853,43660,1240,612
8187,41004,43779,1264,545
8185,40755,43898,1334,625
8189,41152,44017,1355,540
8190,41308,44136,1183,696
8188,41149,44255,1185,707
8191,41451,44374,1302,665
8193,41605,44493,1250,681
8194,41758,44612,1157,740
8192,41538,44731,1184,805
8195,41906,44910,1226,815
8197,42052,45029,1230,784
8198,42205,45148,1220,763
8200,42359,45267,1091,852
8196,41932,45386,1164,1092
8201,42508,45565,1287,811
8202,42652,45684,1306,778
8199,42336,45803,1211,1096
8204,42803,45922,1303,856
8205,42948,46041,1163,968
8206,43099,46160,1216,889
8203,42756,46279,1230,1085
8208,43248,46398,1166,1014
8210,43582,46517,1080,895
8207,43151,46636,1189,1083
8212,43916,46755,1155,745
8211,43909,46874,1016,829
8209,43537,47053,1183,1118
8213,44237,47172,1204,772
8215,44563,47351,1209,629
8214,44271,47470,1222,833
8217,44911,47649,1269,511
8216,44648,47768,1302,645
8219,45244,47887,1346,445
8218,45033,48066,1279,575
8221,45580,48185,1306,338
8220,45397,48364,1319,473
8223,45916,48483,1368,229
8222,45772,48602,1267,384
8225,46244,48721,1264,245
8227,46573,48840,1216,94
8224,46128,48959,1307,314
8226,46513,49078,1151,241
8229,46902,49257,1161,235
8228,46877,49376,1164,235
8230,47276,49495,1109,154
8232,47652,49614,994,0
8231,47346,49733,1040,148
8233,47809,49852,931,0
8234,48026,50031,1065,0
8236,48389,50150,807,0
8235,48269,50269,808,0
8238,48768,50448,712,0
8237,48704,50567,653,0
8239,49151,50686,612,0
8240,49152,50805,508,0
8243,49892,50924,68,0
8241,49519,51043,557,0
8244,50068,51222,13,0
8242,49614,51341,599,0
8245,50265,51460,227,0
8247,50641,51668,60,0
8246,50509,51787,79,0
8248,50777,51966,28,0
8249,50914,52085,219,0
8250,51058,52204,2,0
8251,51167,52323,188,0
8253,51431,52442,48,0
8252,51343,52561,96,0
8255,51697,52680,13,0
8254,51623,52801,0,0
8257,51955,52920,3,0
8256,51900,53047,0,0
8259,52213,53166,17,0
8261,52469,53445,17,0
8260,52462,53564,8,0
8262,52735,53743,54,0
8258,52176,53862,477,0
8263,52751,53981,21,0
8264,53000,54160,216,0
8266,53263,54279,57,0
8265,53030,54458,272,0
8268,53537,54577,78,0
8267,53307,54696,204,0
8269,53604,54815,33,0
8270,53790,54934,193,0
8271,53899,55053,14,0
8272,54052,55172,190,0
8273,54204,55420,60,0
8274,54531,55599,113,0
8275,54640,55869,60,0
8276,55004,55988,32,0
8277,55067,56321,60,0
8278,55471,56440,32,0
8279,55481,56666,0,0
8281,55939,56967,60,0
8280,55911,57121,0,0
8283,56407,57378,0,0
8282,56350,57542,0,0
8285,56873,57804,0,0
8284,56759,57938,0,0
8286,57169,58311,0,0
8287,57344,58430,115,0
8288,57594,58830,51,0
8289,57809,58949,179,0
8291,58228,59192,0,0
8290,58024,59311,84,0
8292,58375,59548,0,0
8293,58644,59727,114,0
8294,58715,59973,60,0
8295,59063,60152,146,0
8296,59084,60278,0,0
8298,59488,60456,0,0
8297,59449,60654,0,0
8300,59914,60836,0,0
8299,59795,60978,0,0
8302,60328,61289,0,0
8301,60144,61408,79,0
8303,60490,61689,0,0
8304,60754,61808,87,0
8305,60829,62085,60,0
8306,61170,62204,93,0
8307,61184,62386,0,0
8309,61582,62565,63,0
8308,61532,62737,0,0
8310,61879,62856,40,0
8312,62187,63155,0,0
8311,62006,63274,56,0
8314,62501,63395,0,0
8313,62476,63568,0,0
8315,62806,63690,0,0
8317,63105,64048,0,0
8316,62959,64167,49,0
8318,63405,64434,60,0
8319,63438,64651,0,0
8320,63705,64770,95,0
8322,64014,65023,60,0
8321,63929,65142,11,0
8323,64323,65350,60,0
8324,64395,65548,60,0
8325,64623,65667,94,0
8327,64941,65908,0,0
8326,64881,66027,22,0
8329,65467,66485,60,0
8328,65376,66664,76,0
8331,65999,66946,0,0
8330,65864,67074,0,0
8333,66521,67415,0,0
8332,66367,67642,60,0
8335,67047,67997,0,0
8334,66855,68116,53,0
8336,67350,68537,39,0
8337,67582,68656,179,0
8338,67856,68986,0,0
8339,68110,69105,58,0
8341,68645,69618,53,0
8340,68348,69797,239,0
8343,69039,69990,0,0
8342,68849,70169,135,0
8345,69446,70463,54,0
8344,69211,70642,239,0
8346,69554,70761,37,0
8347,69857,70880,65,0
8348,69895,71087,0,0
8350,70262,71206,64,0
8349,70234,71407,0,0
8352,70669,71629,60,0
8351,70571,71831,60,0
8354,71087,72074,17,0
8353,70912,72193,179,0
8356,71494,72435,24,0
8355,71258,72554,179,0
8357,71596,72795,0,0
8358,71897,72914,52,0
8359,71938,73208,60,0
8361,72304,73327,59,0
8360,72295,73468,0,0
8363,72725,73664,0,0
8362,72608,73783,74,0
8364,72913,74161,33,0
8365,73132,74340,239,0
8366,73221,74459,38,0
8367,73536,74578,76,0
8368,73547,74757,0,0
8370,73951,74945,60,0
8369,73866,75070,0,0
8372,74358,75290,0,0
8371,74172,75409,66,0
8374,74771,75654,0,0
8373,74477,75833,155,0
8375,74786,76050,60,0
8377,75179,76229,135,0
8376,75081,76348,80,0
8378,75390,76589,10,0
8379,75592,76708,179,0
8380,75697,76933,60,0
8381,76002,77112,139,0
8382,76453,77667,0,0
8383,76807,77786,21,0
8384,77217,78338,0,0
8385,77619,78558,0,0
8386,77980,79171,0,0
8387,78415,79356,0,0
8388,78741,79885,0,0
8389,79222,80187,0,0
8390,79494,80720,60,0
8391,80624,81650,60,0
8392,80797,81941,0,0
8393,82036,82992,0,0
8394,82095,83262,0,0
8396,83437,84375,0,0
8395,83396,84605,0,0
8397,85509,71,0,0
8398,85697,508,0,0
8399,1190,2200,60,0
8400,1584,2676,0,0
8401,4828,5774,0,0
8402,5211,6378,0,0
8403,11947,12913,0,0
8404,12224,13439,0,0
8405,13628,14596,0,0
8406,13874,15003,0,0
8407,15308,16274,0,0
8408,15528,16801,60,0
8409,17187,18148,0,0
8410,17414,18626,60,0
8411,19069,20027,0,0
8412,19300,20482,0,0
8413,19713,20689,60,0
8414,19743,20969,60,0
8416,20355,21326,0,0
8415,20188,21445,82,0
8417,20633,21835,0,0
8418,20999,22014,77,0
8419,21077,22225,0,0
8421,21641,22604,0,0
8420,21513,22783,134,0
8423,22061,23019,0,0
8422,21944,23138,80,0
8425,22484,23378,0,0
8424,22437,23636,60,0
8426,22911,23872,0,0
8427,22928,24128,0,0
8428,23331,24307,61,0
8429,23425,24623,0,0
8430,23755,24742,16,0
8431,23911,25088,0,0
8432,24173,25267,139,0
8434,24597,25564,0,0
8433,24386,25743,149,0
8436,25019,25906,0,0
8435,24873,26110,60,0
8438,25450,26421,0,0
8437,25378,26600,82,0
8440,26030,27015,16,0
8439,25868,27134,179,0
8442,26602,27497,0,0
8441,26322,27616,80,0
8443,26807,27963,0,0
8444,27180,28131,0,0
8445,27276,28432,0,0
8447,27766,28714,0,0
8446,27744,28927,0,0
8449,28337,29279,0,0
8448,28227,29435,0,0
8451,28919,29849,0,0
8450,28707,29968,61,0
8453,29256,30215,0,0
8452,29189,30385,0,0
8455,29594,30539,0,0
8454,29412,30658,37,0
8456,29636,30847,0,0
8457,29864,31026,4,0
8458,29934,31145,286,0
8459,30095,31264,11,0
8461,30307,31443,5,0
8463,30618,31622,48,0
8460,30281,31741,556,0
8464,30764,31860,16,0
8465,30954,31979,58,0
8462,30539,32158,412,0
8468,31299,32277,30,0
8466,30995,32396,199,0
8467,31220,32575,140,0
8469,31428,32694,69,0
8470,31638,32813,217,0
8471,31647,32932,78,0
8473,31981,33051,101,0
8472,31877,33230,148,0
8476,32321,33409,126,0
8475,32312,33588,65,0
8477,32521,33707,13,0
8474,32096,33826,582,0
8479,32685,33945,94,0
8481,32867,34064,0,0
8478,32661,34183,568,0
8480,32832,34362,591,0
8482,33001,34481,513,0
8484,33173,34660,531,0
8483,33039,34779,596,0
8487,33351,34958,659,0
8485,33189,35137,827,0
8489,33528,35256,774,0
8486,33348,35435,873,0
8490,33692,35614,956,0
8488,33522,35733,1068,0
8492,33870,35912,1079,0
8491,33698,36031,1154,0
8494,34050,36150,1175,0
8493,33883,36329,1232,0
8495,34059,36508,1347,0
8496,34225,36627,1448,0
8499,34407,36746,1450,77
8497,34235,36865,1209,216
8501,34587,36984,1231,216
8498,34401,37103,1280,216
8502,34766,37282,1254,305
8500,34585,37401,1318,308
8505,34946,37580,1320,375
8503,34768,37699,1286,444
8507,35120,37818,1249,481
8509,35295,37937,1304,404
8504,34946,38056,1281,710
8506,35115,38175,1167,747
8511,35472,38294,1270,584
8508,35281,38473,1364,700
8513,35644,38592,1157,836
8510,35451,38711,1248,836
8515,35820,38830,1185,864
8517,36000,38949,1100,881
8512,35644,39068,1209,1007
8514,35799,39187,1177,996
8519,36168,39306,1244,947
8521,36509,39425,1098,864
8516,35969,39604,1276,1149
8518,36142,39723,1137,1230
8523,36856,39842,1237,811
8520,36415,39961,1153,1178
8525,37205,40080,1242,687
8522,36688,40259,1249,1110
8524,36951,40378,1171,1064
8528,37552,40497,1262,715
8526,37232,40616,1305,927
8530,37895,40795,1198,790
8527,37504,40914,1307,931
8529,37791,41033,1156,944
8532,38239,41152,1249,728
8531,38076,41331,1288,814
8534,38588,41450,1294,600
8533,38342,41569,1229,823
8537,38934,41748,1284,561
8535,38617,41867,1280,768
8536,38883,41986,1289,664
8539,39277,42165,1368,550
8541,39625,42284,1175,513
8538,39159,42463,1315,780
8540,39427,42582,1305,640
8543,39983,42701,1307,476
8542,39709,42820,1270,627
8545,40334,42999,1292,410
8544,40019,43178,1390,592
8548,40676,43297,1303,372
8546,40345,43476,1481,530
8547,40665,43595,1198,553
8550,41024,43774,1363,423
8549,40967,43893,1310,475
8552,41360,44012,1327,361
8551,41284,44131,1213,426
8554,41711,44250,1298,277
8556,42053,44369,1263,115
8553,41603,44488,1268,464
8555,41919,44667,1152,393
8558,42395,44786,1210,212
8557,42236,44905,1194,283
8560,42739,45024,1039,278
8559,42541,45143,1102,294
8562,43092,45262,1045,159
8561,42866,45441,1146,247
8563,43170,45560,1091,92
8564,43437,45679,1206,82
8565,43488,45798,1078,78
8567,43798,45917,1133,15
8566,43724,46036,1102,17
8568,43917,46155,1064,17
8570,44165,46334,1193,17
8569,44140,46453,1079,19
8572,44539,46572,1131,4
8571,44349,46691,1144,19
8573,44550,46810,1053,17
8575,44910,46989,1098,15
8574,44767,47108,1136,15
8576,44983,47227,1139,15
8578,45270,47406,1155,13
8577,45177,47525,1146,13
8579,45387,47644,1087,13
8581,45639,47763,1158,0
8580,45599,47882,1174,0
8583,46001,48061,1105,0
8582,45818,48180,1184,0
8584,46026,48299,1077,0
8586,46367,48418,1080,0
8585,46235,48537,1106,0
8587,46466,48656,999,0
8589,46739,48775,1074,0
8588,46683,48954,1071,0
8591,47106,49073,1009,0
8590,46895,49252,1176,0
8592,47248,49431,977,0
8593,47572,49550,1013,0
8594,47595,49669,968,0
8596,48042,49788,777,0
8595,47953,49907,846,0
8598,48515,50026,578,0
8597,48304,50145,658,0
8601,49018,50264,53,0
8599,48659,50383,530,0
8600,48983,50502,558,0
8602,49377,50621,39,0
8603,49454,50740,343,0
8605,49919,50871,0,0
8604,49744,50990,55,0
8606,50096,51298,0,0
8607,50395,51477,125,0
8608,50446,51709,60,0
8610,50866,51828,39,0
8609,50764,52007,150,0
8612,51189,52126,60,0
8611,51076,52282,0,0
8614,51526,52457,0,0
8613,51381,52636,169,0
8616,51852,52809,0,0
8615,51712,52928,68,0
8618,52177,53141,0,0
8617,52029,53260,48,0
8620,52498,53451,0,0
8619,52340,53570,49,0
8622,52814,53782,0,0
8621,52649,53901,73,0
8624,53135,54095,0,0
8623,52985,54214,14,0
8626,53466,54389,0,0
8625,53312,54518,0,0
8628,53794,54746,0,0
8627,53621,54865,35,0
8630,54118,55007,0,0
8629,53935,55126,18,0
8631,54260,55469,0,0
8632,54622,55648,70,0
8633,54659,55916,60,0
8635,55133,56058,0,0
8634,55053,56239,60,0
8637,55638,56572,0,0
8636,55446,56691,36,0
8638,55846,57018,0,0
8639,56148,57197,98,0
8640,56239,57410,0,0
8642,56644,57674,60,0
8641,56639,57877,60,0
8644,57142,58104,0,0
8643,57050,58223,12,0
8646,57637,58593,0,0
8645,57444,58712,71,0
8648,58094,59062,12,0
8647,57840,59241,239,0
8649,58287,59501,0,0
8650,58543,59620,116,0
8651,58735,59890,0,0
8652,58987,60009,72,0
8653,59193,60406,0,0
8654,59442,60525,116,0
8655,59643,60785,0,0
8656,59878,60904,62,0
8657,60076,61262,0,0
8658,60322,61441,172,0
8660,60762,61699,0,0
8659,60536,61818,81,0
8662,61212,62130,0,0
8661,60995,62309,99,0
8664,61490,62488,75,0
8663,61456,62653,0,0
8665,61770,62832,92,0
8667,62053,63023,0,0
8666,61928,63142,55,0
8668,62340,63280,0,0
8670,62626,63518,0,0
8669,62407,63637,20,0
8672,62900,63847,0,0
8671,62874,64008,0,0
8673,63177,64187,60,0
8675,63451,64412,0,0
8674,63348,64531,73,0
8676,63728,64711,60,0
8677,63808,64964,0,0
8678,64003,65143,239,0
8679,64277,65262,20,0
8680,64291,65434,0,0
8681,64563,65613,95,0
8683,64845,65810,0,0
8682,64749,65989,67,0
8685,65386,66371,60,0
8684,65219,66490,117,0
8687,65935,66964,60,0
8686,65762,67083,117,0
8689,66476,67380,0,0
8688,66300,67499,10,0
8691,67012,68035,60,0
8690,66844,68154,98,0
8693,67558,68579,60,0
8692,67391,68698,111,0
8694,67936,69068,0,0
8695,68110,69187,113,0
8697,68657,69534,0,0
8696,68462,69667,0,0
8699,68945,69896,0,0
8698,68740,70075,136,0
8701,69221,70194,17,0
8700,69001,70313,98,0
8702,69264,70432,30,0
8703,69504,70551,81,0
8705,69775,70721,0,0
8704,69536,70900,155,0
8706,69827,71019,29,0
8707,70054,71198,178,0
8708,70105,71317,13,0
8709,70328,71436,145,0
8711,70600,71615,46,0
8710,70376,71734,234,0
8712,70656,71913,64,0
8714,70939,72092,89,0
8715,71161,72211,86,0
8713,70884,72330,486,0
8716,71216,72449,24,0
8717,71438,72568,168,0
8719,71725,72687,12,0
8718,71489,72806,137,0
8721,72009,72939,0,0
8720,71766,73058,95,0
8723,72261,73217,0,0
8722,72039,73336,114,0
8725,72506,73455,44,0
8724,72329,73574,49,0
8727,72757,73716,0,0
8726,72646,73895,89,0
8729,72998,74074,163,0
8731,73252,74253,32,0
8728,72934,74432,302,0
8732,73493,74611,152,0
8733,73560,74790,49,0
8734,73735,74909,291,0
8730,73250,75028,589,0
8735,73861,75147,86,0
8738,74237,75266,61,0
8737,74192,75385,59,0
8736,73987,75504,553,0
8739,74478,75623,197,0
8741,74719,75742,70,0
8742,74810,75921,4,0
8743,74963,76040,116,0
8740,74499,76159,495,0
8745,75211,76278,104,0
8747,75458,76457,42,0
8744,75120,76576,251,0
8748,75694,76755,93,0
8746,75435,76934,312,0
8749,75748,77053,101,0
8750,76452,77416,0,0
8751,76526,77673,0,0
8752,77204,78174,0,0
8753,77300,78500,0,0
8754,77952,78922,0,0
8755,78083,79353,60,0
8756,78715,79726,60,0
8757,78854,80058,0,0
8758,79462,80443,60,0
8759,79610,80804,0,0
8760,80772,81738,0,0
8761,80934,82148,0,0
8762,82074,83097,60,0
8763,82255,83431,0,0
8764,83375,84340,0,0
8765,83568,84781,0,0
8766,85465,10,0,0
8767,85714,480,0,0
8768,1164,2072,0,0
8769,1463,2618,0,0
8770,4789,5709,0,0
8771,5090,6293,60,0
8772,11840,12858,60,0
8773,12068,13280,0,0
8774,13450,14369,0,0
8775,13651,14922,60,0
8776,15054,16002,0,0
8777,15233,16419,0,0
8778,16924,17894,0,0
8779,17226,18410,0,0
8780,18800,19701,0,0
8782,19335,20299,0,0
8781,19199,20478,98,0
8784,19881,20839,0,0
8783,19698,20958,49,0
8785,20214,21338,60,0
8786,20429,21517,137,0
8787,20732,21963,30,0
8788,20967,22082,179,0
8789,21250,22412,0,0
8790,21504,22531,70,0
8792,22045,22911,0,0
8791,21777,23090,171,0
8793,22155,23365,0,0
8794,22437,23544,140,0
8796,22828,23812,47,0
8795,22548,23931,179,0
8798,23225,24194,30,0
8797,22934,24313,179,0
8799,23317,24524,0,0
8800,23619,24703,129,0
8801,23689,24882,68,0
8802,24012,25061,97,0
8803,24080,25284,0,0
8804,24404,25403,40,0
8805,24479,25669,0,0
8806,24794,25788,43,0
8808,25188,26150,41,0
8807,24875,26269,179,0
8809,25259,26489,60,0
8810,25583,26608,75,0
8811,25696,26853,0,0
8812,26008,27032,63,0
8814,26428,27391,7,0
8813,26117,27570,239,0
8815,26553,27725,0,0
8816,26856,27844,33,0
8817,26988,28193,0,0
8818,27278,28312,81,0
8819,27420,28634,0,0
8820,27712,28753,109,0
8821,27869,29085,60,0
8822,28135,29264,169,0
8823,28308,29419,0,0
8824,28555,29598,156,0
8825,28773,30009,55,0
8826,28989,30128,179,0
8828,29257,30247,85,0
8827,29198,30381,0,0
8830,29528,30500,12,0
8829,29458,30679,74,0
8832,29799,30798,43,0
8831,29742,30935,0,0
8834,30065,31054,35,0
8836,30318,31190,0,0
8833,30019,31309,75,0
8835,30298,31428,27,0
8838,30585,31607,93,0
8837,30583,31767,0,0
8840,30859,31886,77,0
8839,30852,32036,0,0
8842,31132,32155,62,0
8841,31119,32274,42,0
8844,31404,32393,41,0
8843,31402,32599,0,0
8845,31675,32718,93,0
8847,31936,32903,20,0
8846,31687,33022,179,0
8849,32204,33202,48,0
8848,31966,33321,179,0
8851,32471,33500,59,0
8850,32249,33619,205,0
8854,32833,33813,31,0
8852,32538,33992,239,0
8853,32821,34111,111,0
8856,33196,34230,65,0
8855,33099,34409,124,0
8858,33558,34588,64,0
8857,33386,34767,259,0
8860,33930,34886,43,0
8859,33691,35065,163,0
8861,33982,35184,23,0
8863,34290,35363,152,0
8862,34272,35542,70,0
8865,34652,35661,49,0
8864,34547,35840,140,0
8866,34838,35959,13,0
8867,35013,36138,161,0
8868,35124,36371,57,0
8869,35378,36550,239,0
8872,35741,36729,28,0
8870,35425,36908,283,0
8874,36111,37027,0,0
8871,35725,37146,218,0
8873,36018,37325,95,0
8876,36530,37504,61,0
8875,36352,37683,123,0
8877,36698,37810,0,0
8878,36932,37989,156,0
8879,37038,38222,0,0
8880,37347,38341,34,0
8881,37370,38540,0,0
8883,37762,38756,60,0
8882,37726,38916,0,0
8885,38184,39138,0,0
8884,38050,39317,61,0
8887,38600,39518,0,0
8886,38410,39637,21,0
8888,38742,39937,60,0
8889,39014,40056,82,0
8892,39424,40343,20,0
8890,39082,40522,239,0
8891,39413,40641,87,0
8894,39846,40840,60,0
8893,39731,41019,82,0
8895,40075,41138,95,0
8897,40307,41257,7,0
8896,40086,41436,168,0
8899,40538,41555,49,0
8898,40454,41674,35,0
8900,40764,41853,129,0
8901,40818,42032,1,0
8902,41008,42151,180,0
8904,41246,42270,60,0
8903,41178,42389,16,0
8905,41484,42568,116,0
8907,41725,42747,67,0
8906,41532,42866,231,0
8909,41959,43045,144,0
8910,42196,43164,50,0
8908,41879,43283,192,0
8912,42429,43462,134,0
8914,42669,43641,41,0
8911,42259,43820,347,0
8915,42906,43939,76,0
8917,43137,44118,28,0
8916,42993,44237,89,0
8913,42633,44356,516,0
8918,43370,44535,5,0
8919,43370,44654,323,0
8921,43728,44773,78,0
8920,43638,44892,90,0
8923,44095,45027,0,0
8922,43891,45146,66,0
8926,44451,45382,22,0
8924,44150,45501,179,0
8925,44410,45620,6,0
8928,44815,45739,36,0
8927,44683,45864,0,0
8930,45174,46093,0,0
8929,44944,46212,87,0
8933,45521,46429,7,0
8931,45205,46548,179,0
8932,45480,46740,60,0
8935,45887,46859,7,0
8934,45763,47038,76,0
8937,46247,47214,0,0
8936,46029,47393,163,0
8938,46295,47512,76,0
8940,46605,47691,132,0
8942,46959,47870,2,0
8939,46575,47989,206,0
8941,46831,48108,73,0
8944,47310,48279,0,0
8943,47164,48398,40,0
8946,47649,48609,0,0
8945,47496,48788,97,0
8948,47988,49006,60,0
8947,47814,49125,99,0
8950,48336,49301,0,0
8949,48115,49420,103,0
8951,48433,49604,60,0
8952,48678,49723,87,0
8953,48743,49907,0,0
8954,49030,50086,89,0
8955,49063,50264,0,0
8956,49375,50383,54,0
8957,49394,50549,0,0
8958,49716,50728,60,0
8959,49721,50932,0,0
8961,50061,51111,134,0
8960,50032,51292,60,0
8963,50398,51411,98,0
8962,50362,51530,10,0
8965,50739,51704,0,0
8964,50702,51882,0,0
8967,51262,52185,0,0
8966,51133,52328,0,0
8969,51791,52805,48,0
8968,51556,52924,179,0
8970,51996,53269,60,0
8971,52321,53388,108,0
8972,52417,53692,60,0
8973,52849,53816,0,0
8974,52855,54022,0,0
8976,53380,54400,60,0
8975,53273,54519,71,0
8977,53689,54827,0,0
8978,53910,54946,90,0
8979,54102,55262,0,0
8980,54441,55465,60,0
8981,54606,55789,0,0
8982,54937,55908,5,0
8983,55127,56322,0,0
8984,55427,56501,103,0
8985,55634,56758,0,0
8986,55918,56937,68,0
8988,56402,57374,18,0
8987,56145,57553,239,0
8989,56654,57812,0,0
8990,56902,57991,134,0
8991,57156,58412,42,0
8992,57394,58531,179,0
8994,57887,58819,0,0
8993,57673,58938,88,0
8995,58084,59281,0,0
8996,58474,59413,0,0
8997,58507,59679,0,0
8999,59059,60022,0,0
8998,58938,60201,142,0
9000,59347,60530,0,0
9001,59649,60709,94,0
9002,59762,60965,0,0
9004,60233,61166,0,0
9003,60186,61397,0,0
9006,60820,61809,43,0
9005,60606,61928,179,0
9007,61007,62215,0,0
9008,61411,62373,0,0
9009,61442,62684,60,0
9010,61877,62841,0,0
9011,61890,63074,0,0
9013,62340,63245,0,0
9012,62327,63527,0,0
9015,62796,63823,60,0
9014,62771,63973,0,0
9017,63248,64203,0,0
9016,63228,64500,60,0
9019,63708,64679,0,0
9018,63681,64939,60,0
9021,64161,65167,60,0
9020,64129,65346,99,0
9023,64618,65560,0,0
9022,64590,65802,0,0
9025,65070,66101,60,0
9024,65050,66282,60,0
9027,65613,66565,0,0
9026,65504,66779,60,0
9029,66164,67159,60,0
9028,65972,67278,100,0
9030,66443,67601,0,0
9031,66700,67720,65,0
9032,66895,68077,0,0
9033,67240,68206,0,0
9034,67351,68619,60,0
9035,67779,68738,47,0
9036,67801,69016,0,0
9038,68316,69329,60,0
9037,68274,69508,82,0
9040,68861,69796,0,0
9039,68710,69925,0,0
9041,69029,70185,56,0
9042,69201,70304,179,0
9044,69549,70510,0,0
9043,69368,70629,73,0
9046,69891,70846,0,0
9045,69691,70965,84,0
9048,70235,71184,0,0
9047,70014,71303,98,0
9049,70349,71484,0,0
9050,70590,71663,116,0
9051,70673,71872,45,0
9052,70932,71991,179,0
9053,70990,72203,0,0
9054,71275,72322,99,0
9055,71327,72575,60,0
9056,71623,72754,168,0
9057,71643,72873,40,0
9059,71973,72992,71,0
9058,71971,73171,82,0
9061,72315,73290,5,0
9060,72312,73571,60,0
9062,72624,73690,104,0
9064,72944,73906,0,0
9063,72749,74025,91,0
9066,73268,74186,0,0
9065,73175,74427,60,0
9068,73584,74614,60,0
9067,73570,74733,10,0
9069,73905,74852,1,0
9070,73993,75166,0,0
9071,74221,75345,163,0
9073,74542,75494,0,0
9072,74416,75673,67,0
9075,74870,75806,0,0
9074,74828,75937,0,0
9076,75198,76206,60,0
9077,75275,76520,30,0
9078,75512,76699,239,0
9079,75686,76878,20,0
9080,75833,77057,273,0
9082,76630,77616,60,0
9081,76507,77735,27,0
9084,77424,78438,60,0
9083,77335,78557,8,0
9086,78217,79175,0,0
9085,78167,79372,0,0
9087,79004,79859,0,0
9088,79011,80210,0,0
9089,79798,80751,0,0
9090,79818,81006,0,0
9091,81204,82171,0,0
9092,81253,82386,0,0
9093,82605,83570,0,0
9094,82675,83837,0,0
9095,84012,84942,60,0
9096,84086,85234,0,0
9098,86216,784,0,0
9097,86194,996,60,0
9100,2039,3067,60,0
9099,1925,3186,51,0
9102,5704,6731,60,0
9101,5544,6850,114,0
9104,12754,13661,0,0
9103,12661,13867,0,0
9105,14138,15334,0,0
9106,14418,15513,126,0
9107,15622,16868,60,0
9108,16320,17289,0,0
9109,17462,18662,0,0
9110,18223,19249,60,0
9111,18777,19779,60,0
9113,19334,20301,0,0
9112,19277,20480,97,0
9115,19899,20862,0,0
9114,19896,21085,0,0
9116,20457,21422,0,0
9117,20485,21690,0,0
9118,21021,21982,0,0
9119,21078,22267,0,0
9120,21574,22542,0,0
9121,21684,22842,0,0
9122,22128,23155,60,0
9123,22188,23438,60,0
9124,22540,23557,63,0
9126,22947,23893,0,0
9125,22706,24072,163,0
9127,23221,24274,0,0
9128,23357,24393,111,0
9130,23776,24723,0,0
9129,23723,24914,0,0
9131,24182,25147,0,0
9132,24239,25487,60,0
9133,24591,25666,108,0
9135,24993,25939,0,0
9134,24746,26118,175,0
9136,25248,26427,52,0
9137,25403,26546,179,0
9139,25966,26929,0,0
9138,25721,27048,114,0
9140,26192,27374,0,0
9141,26527,27553,60,0
9142,26667,27893,60,0
9143,27084,28107,60,0
9144,27143,28381,60,0
9146,27635,28600,60,0
9145,27616,28860,60,0
9148,28185,29211,60,0
9147,28095,29330,55,0
9150,28737,29653,0,0
9149,28565,29774,0,0
9152,29291,30262,12,0
9151,29047,30441,239,0
9153,29365,30560,22,0
9154,29643,30739,152,0
9155,29696,30918,63,0
9156,30003,31037,70,0
9157,30027,31235,0,0
9159,30357,31354,29,0
9158,30343,31549,0,0
9161,30705,31668,51,0
9160,30648,31836,0,0
9163,31057,32022,0,0
9162,30951,32141,21,0
9165,31403,32416,60,0
9164,31278,32595,137,0
9167,31757,32727,0,0
9166,31596,32846,53,0
9169,32106,33110,60,0
9168,31931,33229,98,0
9170,32273,33390,0,0
9171,32463,33509,81,0
9173,32721,33670,0,0
9172,32601,33789,11,0
9175,32973,33936,0,0
9174,32884,34055,47,0
9177,33240,34258,60,0
9176,33168,34377,11,0
9179,33494,34496,39,0
9178,33460,34617,0,0
9181,33759,34796,85,0
